Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
518,5568956,HN374836,05/30/2007 07:30:00 PM,066XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,833,8.0,13.0,65.0,08B,1150514.0,1860197.0,2007,02/28/2018 03:56:25 PM,41.772275225,-87.723817181,"(41.772275225, -87.723817181)"
519,7950394,HT182928,02/28/2011 07:30:00 PM,012XX N SPAULDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1422,14.0,26.0,23.0,18,1154144.0,1907875.0,2011,02/10/2018 03:50:01 PM,41.903038174,-87.709240636,"(41.903038174, -87.709240636)"
520,12084523,JD271718,06/21/2020 07:15:00 PM,003XX W 76TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,623,6.0,6.0,69.0,15,1175249.0,1854554.0,2020,06/28/2020 03:47:32 PM,41.756273355,-87.633314256,"(41.756273355, -87.633314256)"
521,3007691,HJ713201,10/23/2003 11:15:00 AM,033XX N MARSHFIELD AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,1924,19.0,44.0,6.0,06,1164733.0,1922138.0,2003,02/28/2018 03:56:25 PM,41.941958741,-87.66993989,"(41.941958741, -87.66993989)"
522,10725671,HZ484247,10/22/2016 08:37:00 AM,002XX E 63RD ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,False,True,311,3.0,20.0,40.0,04B,1178802.0,1863287.0,2016,02/10/2018 03:50:01 PM,41.780157565,-87.620027909,"(41.780157565, -87.620027909)"
523,3885530,HL170281,02/08/2005 08:10:00 PM,010XX N CENTRAL PARK AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1121,11.0,27.0,23.0,18,1152190.0,1906594.0,2005,02/28/2018 03:56:25 PM,41.899561771,-87.716451938,"(41.899561771, -87.716451938)"
524,8917832,HV590207,12/05/2012 03:10:00 PM,025XX N STOCKTON DR,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,CTA BUS STOP,False,False,1935,19.0,43.0,7.0,03,1173254.0,1917715.0,2012,02/10/2018 03:50:01 PM,41.929636639,-87.638753505,"(41.929636639, -87.638753505)"
525,2071303,HH290986,04/07/2002 09:05:00 AM,034XX S DR MARTIN LUTHER KING JR DR,0325,ROBBERY,VEHICULAR HIJACKING,GAS STATION,False,False,2112,2.0,2.0,35.0,03,1179381.0,1882133.0,2002,02/28/2018 03:56:25 PM,41.831859426,-87.617329632,"(41.831859426, -87.617329632)"
526,3409254,HK465655,06/30/2004 07:30:00 PM,008XX N FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1311,12.0,26.0,24.0,08B,1156896.0,1905579.0,2004,02/28/2018 03:56:25 PM,41.896682364,-87.699194306,"(41.896682364, -87.699194306)"
527,6560608,HP631471,10/16/2008 06:00:00 PM,052XX S SANGAMON ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,934,9.0,20.0,61.0,08A,1170865.0,1870134.0,2008,02/28/2018 03:56:25 PM,41.799123492,-87.648926253,"(41.799123492, -87.648926253)"
528,3707634,HK811388,12/16/2004 06:00:00 AM,052XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1522,15.0,29.0,25.0,14,1141558.0,1899161.0,2004,02/28/2018 03:56:25 PM,41.879367861,-87.755687475,"(41.879367861, -87.755687475)"
529,1689725,G485369,03/22/2001 09:00:00 AM,015XX N FREMONT ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,COMMERCIAL / BUSINESS OFFICE,False,False,1822,18.0,,,11,1169927.0,1910146.0,2001,08/17/2015 03:03:40 PM,41.908940215,-87.651200448,"(41.908940215, -87.651200448)"
530,7000818,HR406944,07/01/2009 10:00:00 PM,076XX S HONORE ST,0810,THEFT,OVER $500,OTHER,False,False,611,6.0,18.0,71.0,06,1165347.0,1853939.0,2009,02/28/2018 03:56:25 PM,41.754801077,-87.669620465,"(41.754801077, -87.669620465)"
531,9758773,HX408530,08/30/2014 11:10:00 AM,025XX S DEARBORN ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,133,1.0,3.0,33.0,26,1176392.0,1887351.0,2014,02/10/2018 03:50:01 PM,41.846245862,-87.628139319,"(41.846245862, -87.628139319)"
532,1383954,G078880,02/07/2001 07:09:16 PM,008XX W ADDISON ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,2324,19.0,,,26,1170066.0,1924170.0,2001,08/17/2015 03:03:40 PM,41.947419703,-87.650279427,"(41.947419703, -87.650279427)"
533,3207333,HK214836,03/02/2004 02:35:40 AM,003XX N AVERS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,True,False,1122,11.0,27.0,26.0,26,1150577.0,1901623.0,2004,02/10/2018 03:50:01 PM,41.885952507,-87.722506506,"(41.885952507, -87.722506506)"
534,10466699,HZ205702,03/29/2016 02:34:00 PM,051XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,True,False,2533,25.0,37.0,25.0,26,1141622.0,1910145.0,2016,02/10/2018 03:50:01 PM,41.909508082,-87.755180702,"(41.909508082, -87.755180702)"
535,9074782,HW219586,04/04/2013 06:50:00 PM,067XX S HERMITAGE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),VEHICLE NON-COMMERCIAL,True,False,725,7.0,15.0,67.0,18,1165843.0,1859929.0,2013,02/10/2018 03:50:01 PM,41.771227939,-87.66763288,"(41.771227939, -87.66763288)"
536,11937670,JC566750,12/27/2019 05:00:00 PM,022XX S PULASKI RD,0890,THEFT,FROM BUILDING,OTHER,False,False,1013,10.0,22.0,29.0,06,1150054.0,1889039.0,2019,01/03/2020 03:59:34 PM,41.851430749,-87.724754706,"(41.851430749, -87.724754706)"
537,6908366,HR315069,05/11/2009 03:30:00 PM,016XX S KEELER AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1012,10.0,24.0,29.0,06,1148658.0,1891428.0,2009,02/28/2018 03:56:25 PM,41.8580135,-87.729816778,"(41.8580135, -87.729816778)"
538,12217543,JD422911,11/06/2020 02:00:00 PM,053XX S ASHLAND AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,934,9.0,16.0,61.0,08B,1166580.0,1869331.0,2020,12/17/2020 03:44:58 PM,41.797012513,-87.664663275,"(41.797012513, -87.664663275)"
539,5233409,HN110995,01/07/2007 04:30:06 AM,088XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,True,632,6.0,8.0,44.0,14,1183113.0,1846363.0,2007,02/28/2018 03:56:25 PM,41.733617158,-87.604748745,"(41.733617158, -87.604748745)"
540,12505480,JE401350,10/06/2021 07:00:00 PM,068XX S WABASH AVE,0261,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,322,3.0,6.0,69.0,02,1177902.0,1859778.0,2021,10/13/2021 04:50:05 PM,41.77054894,-87.623433618,"(41.77054894, -87.623433618)"
541,12216267,JD423489,11/06/2020 11:45:00 PM,015XX W 78TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,612,6.0,17.0,71.0,04A,1167341.0,1853004.0,2020,12/17/2020 03:44:58 PM,41.752192862,-87.662339743,"(41.752192862, -87.662339743)"
542,8204151,HT438562,08/08/2011 04:00:00 PM,028XX N MARMORA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2514,25.0,30.0,19.0,08A,1136566.0,1918262.0,2011,02/10/2018 03:50:01 PM,41.93187408,-87.773559903,"(41.93187408, -87.773559903)"
543,2024082,HH222373,03/04/2002 09:23:37 PM,012XX S FAIRFIELD AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1023,10.0,,,18,1158223.0,1894393.0,2002,02/28/2018 03:56:25 PM,41.865959907,-87.69462621,"(41.865959907, -87.69462621)"
544,11892872,JC512308,11/16/2019 02:00:00 AM,068XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,321,3.0,20.0,42.0,08B,1181741.0,1859877.0,2019,11/23/2019 03:51:46 PM,41.770732791,-87.609358427,"(41.770732791, -87.609358427)"
545,10054977,HY243855,05/02/2015 05:15:00 AM,028XX N RACINE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1933,19.0,44.0,6.0,05,1167800.0,1919189.0,2015,02/10/2018 03:50:01 PM,41.93380086,-87.658752691,"(41.93380086, -87.658752691)"
546,11776444,JC371312,07/30/2019 03:00:00 PM,070XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,False,735,7.0,17.0,67.0,06,1166897.0,1858031.0,2019,08/06/2019 04:17:28 PM,41.765997125,-87.66382344,"(41.765997125, -87.66382344)"
547,9424044,HW567507,12/11/2013 10:30:00 PM,022XX W BELDEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,1432,14.0,32.0,22.0,08B,1161028.0,1915356.0,2013,02/10/2018 03:50:01 PM,41.923426374,-87.683746203,"(41.923426374, -87.683746203)"
548,4064774,HL341174,05/07/2005 12:40:00 PM,042XX S COTTAGE GROVE AVE,2027,NARCOTICS,POSS: CRACK,STREET,True,False,213,2.0,4.0,38.0,18,1182317.0,1876904.0,2005,02/28/2018 03:56:25 PM,41.817443021,-87.606719512,"(41.817443021, -87.606719512)"
549,12618210,JF144650,02/14/2022 10:38:00 PM,016XX E 55TH ST,0330,ROBBERY,AGGRAVATED,STREET,False,False,234,2.0,5.0,41.0,03,1188307.0,1868855.0,2022,02/21/2022 03:50:47 PM,41.795214933,-87.585003906,"(41.795214933, -87.585003906)"
550,9416748,HW558911,12/04/2013 04:45:00 PM,022XX W FOSTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2012,20.0,40.0,4.0,08B,1160467.0,1934492.0,2013,02/10/2018 03:50:01 PM,41.975948286,-87.685275866,"(41.975948286, -87.685275866)"
551,9432118,HW575893,12/15/2013 03:00:00 AM,006XX W 71ST ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,732,7.0,6.0,68.0,04B,1172949.0,1857806.0,2013,02/10/2018 03:50:01 PM,41.765248289,-87.641647426,"(41.765248289, -87.641647426)"
552,11876896,JC491909,10/30/2019 11:22:00 AM,047XX S BISHOP ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,933,9.0,20.0,61.0,26,1167463.0,1873414.0,2019,11/06/2019 03:59:02 PM,41.808197836,-87.661308142,"(41.808197836, -87.661308142)"
553,2653583,HJ238314,03/14/2003 08:00:00 PM,021XX N CICERO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,2522,25.0,31.0,19.0,16,1144050.0,1913615.0,2003,02/28/2018 03:56:25 PM,41.918984872,-87.746173905,"(41.918984872, -87.746173905)"
554,2197322,HH447759,06/16/2002 10:00:00 PM,041XX S ALBANY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,912,9.0,14.0,58.0,07,1156361.0,1877198.0,2002,02/28/2018 03:56:25 PM,41.81881263,-87.701925836,"(41.81881263, -87.701925836)"
555,11147345,JA509349,11/12/2017 06:00:00 PM,031XX N CLYBOURN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1931,19.0,1.0,5.0,06,1160131.0,1920887.0,2017,02/10/2018 03:50:01 PM,41.938622404,-87.686888879,"(41.938622404, -87.686888879)"
556,3458729,HK520604,07/28/2004 01:00:00 AM,024XX N STOCKTON DR,0810,THEFT,OVER $500,STREET,False,False,2333,18.0,43.0,7.0,06,1173716.0,1916470.0,2004,02/10/2018 03:50:01 PM,41.926210026,-87.637092949,"(41.926210026, -87.637092949)"
557,8681849,HV355503,04/09/2012 11:30:00 AM,002XX S FRANKLIN ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,122,1.0,2.0,32.0,06,1174369.0,1899091.0,2012,02/04/2016 06:33:39 AM,41.878506591,-87.635213191,"(41.878506591, -87.635213191)"
558,4518525,HL724017,11/08/2005 07:17:05 PM,019XX S KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VACANT LOT/LAND,True,False,1022,10.0,24.0,29.0,18,1155333.0,1890362.0,2005,02/28/2018 03:56:25 PM,41.854956912,-87.705343887,"(41.854956912, -87.705343887)"
559,11022274,JA353032,07/18/2017 12:41:00 PM,055XX W HIGGINS AVE,0560,ASSAULT,SIMPLE,ALLEY,False,False,1623,16.0,45.0,11.0,08A,1138278.0,1932225.0,2017,02/10/2018 03:50:01 PM,41.97015907,-87.766929351,"(41.97015907, -87.766929351)"
560,6230974,HP314553,05/03/2008 09:20:00 AM,023XX N ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,True,1811,18.0,32.0,7.0,08B,1165269.0,1915525.0,2008,02/28/2018 03:56:25 PM,41.923800905,-87.668158441,"(41.923800905, -87.668158441)"
561,5586326,HN393899,06/09/2007 04:00:00 AM,006XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,1832,18.0,42.0,8.0,26,1175432.0,1904246.0,2007,02/28/2018 03:56:25 PM,41.892628411,-87.63115524,"(41.892628411, -87.63115524)"
562,3548551,HK633171,09/19/2004 02:09:32 AM,047XX S WALLACE ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,935,9.0,11.0,61.0,03,1173085.0,1873651.0,2004,02/28/2018 03:56:25 PM,41.808725704,-87.640681075,"(41.808725704, -87.640681075)"
563,2310489,HH600652,04/14/2002 08:00:00 AM,094XX S ELIZABETH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,True,2222,22.0,21.0,73.0,06,1169649.0,1842217.0,2002,02/28/2018 03:56:25 PM,41.722542108,-87.654193871,"(41.722542108, -87.654193871)"
564,10518204,HZ260166,05/11/2016 12:45:00 PM,0000X S LEAMINGTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1533,15.0,28.0,25.0,18,1142141.0,1899414.0,2016,02/10/2018 03:50:01 PM,41.880051337,-87.753540489,"(41.880051337, -87.753540489)"
565,11090991,JA435242,09/17/2017 02:20:00 PM,015XX W CHICAGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1213,12.0,1.0,24.0,07,1166182.0,1905440.0,2017,02/10/2018 03:50:01 PM,41.896107532,-87.665092434,"(41.896107532, -87.665092434)"
566,2598597,HJ196061,02/20/2003 09:30:00 PM,054XX S KILBOURN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,815,8.0,23.0,62.0,26,1147289.0,1868059.0,2003,02/28/2018 03:56:25 PM,41.793911944,-87.735438858,"(41.793911944, -87.735438858)"
567,1875443,G720726,12/01/2001 11:00:00 AM,012XX W TAYLOR ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,True,False,1213,12.0,,,26,1168059.0,1895758.0,2001,08/17/2015 03:03:40 PM,41.869499087,-87.658478259,"(41.869499087, -87.658478259)"
568,5934879,HN732987,11/29/2007 10:55:00 AM,102XX S BENSLEY AVE,3960,INTIMIDATION,INTIMIDATION,SIDEWALK,False,False,431,4.0,10.0,51.0,26,1194504.0,1837383.0,2007,02/28/2018 03:56:25 PM,41.708703012,-87.563312741,"(41.708703012, -87.563312741)"
569,6846647,HR247224,04/02/2009 01:10:00 AM,103XX S WENTWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,512,5.0,34.0,49.0,18,1176774.0,1836565.0,2009,02/28/2018 03:56:25 PM,41.706875037,-87.628265515,"(41.706875037, -87.628265515)"
570,5121337,HM721153,11/15/2006 12:54:00 AM,024XX W 59TH ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,OTHER,True,False,824,8.0,16.0,63.0,08B,1160922.0,1865470.0,2006,02/28/2018 03:56:25 PM,41.786536318,-87.685518598,"(41.786536318, -87.685518598)"
571,10552590,HZ299094,06/08/2016 10:46:00 AM,005XX E 35TH ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,212,2.0,4.0,35.0,06,1180685.0,1881905.0,2016,02/10/2018 03:50:01 PM,41.831203853,-87.612552184,"(41.831203853, -87.612552184)"
572,4421942,HL715328,10/10/2005 09:00:00 AM,021XX N LARAMIE AVE,0810,THEFT,OVER $500,APARTMENT,False,False,2515,25.0,37.0,19.0,06,1141373.0,1913680.0,2005,02/10/2018 03:50:01 PM,41.919213112,-87.756008017,"(41.919213112, -87.756008017)"
573,12423747,JE301768,07/14/2021 09:15:00 PM,076XX S CICERO AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,833,8.0,18.0,65.0,03,1145727.0,1853720.0,2021,07/21/2021 05:20:10 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
574,9444615,HW588729,12/24/2013 05:00:00 PM,015XX N ORLEANS ST,0810,THEFT,OVER $500,RESIDENCE,False,False,1821,18.0,27.0,8.0,06,1173622.0,1910757.0,2013,02/10/2018 03:50:01 PM,41.910535393,-87.637608653,"(41.910535393, -87.637608653)"
575,2244355,HH518799,07/18/2002 11:00:00 AM,070XX S PRAIRIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,322,3.0,6.0,69.0,26,1179259.0,1858351.0,2002,02/28/2018 03:56:25 PM,41.766602258,-87.618502901,"(41.766602258, -87.618502901)"
576,12388812,JE258876,06/08/2021 07:21:00 PM,030XX W FLOURNOY ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,1134,11.0,28.0,27.0,26,1156183.0,1896877.0,2021,06/15/2021 04:59:47 PM,41.872817666,-87.702048159,"(41.872817666, -87.702048159)"
577,10999953,JA327302,06/29/2017 11:00:00 AM,013XX N LATROBE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2532,25.0,37.0,25.0,08B,1141126.0,1908618.0,2017,02/10/2018 03:50:01 PM,41.90532698,-87.757040503,"(41.90532698, -87.757040503)"
578,12534888,JE437877,11/07/2021 12:01:00 AM,043XX N CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1911,19.0,47.0,5.0,14,1158737.0,1928927.0,2021,11/14/2021 03:53:24 PM,41.960713379,-87.691790984,"(41.960713379, -87.691790984)"
579,10442526,HZ179313,03/07/2016 12:50:00 PM,0000X W MONROE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,112,1.0,42.0,32.0,11,1175804.0,1899905.0,2016,02/10/2018 03:50:01 PM,41.880708104,-87.629919733,"(41.880708104, -87.629919733)"
580,5413828,HN253857,03/22/2007 12:00:00 AM,015XX S STATE ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,132,1.0,3.0,33.0,06,1176580.0,1892953.0,2007,02/28/2018 03:56:25 PM,41.861613902,-87.627280329,"(41.861613902, -87.627280329)"
581,6276784,HP362866,05/29/2008 11:15:00 AM,0000X S HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,LIBRARY,True,False,1211,12.0,2.0,28.0,08B,1162415.0,1899879.0,2008,02/28/2018 03:56:25 PM,41.880927367,-87.679083567,"(41.880927367, -87.679083567)"
582,8836068,HV509197,10/08/2012 10:00:00 AM,002XX E ERIE ST,0560,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,False,False,1834,18.0,42.0,8.0,08A,1178056.0,1904830.0,2012,02/10/2018 03:50:01 PM,41.894171604,-87.621500665,"(41.894171604, -87.621500665)"
583,5493717,HN307139,04/26/2007 08:20:00 PM,009XX E 79TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,False,624,6.0,8.0,69.0,26,1183684.0,1852818.0,2007,02/28/2018 03:56:25 PM,41.751317093,-87.602456059,"(41.751317093, -87.602456059)"
584,1647666,G424761,07/19/2001 02:00:00 AM,016XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,APARTMENT,False,True,725,7.0,,,08A,1166598.0,1860321.0,2001,08/17/2015 03:03:40 PM,41.772287568,-87.664854144,"(41.772287568, -87.664854144)"
585,10782885,HZ550405,12/13/2016 05:30:00 AM,046XX W 59TH ST,0810,THEFT,OVER $500,CTA GARAGE / OTHER PROPERTY,False,False,813,8.0,23.0,62.0,06,1146457.0,1864995.0,2016,02/10/2018 03:50:01 PM,41.785519673,-87.738567526,"(41.785519673, -87.738567526)"
586,8160074,HT385799,07/07/2011 11:12:00 PM,005XX W OHARE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,False,False,1654,16.0,41.0,76.0,11,1106527.0,1935924.0,2011,02/10/2018 03:50:01 PM,41.980826277,-87.883611316,"(41.980826277, -87.883611316)"
587,11235244,JB158308,02/19/2018 07:00:00 PM,039XX N MOBILE AVE,0810,THEFT,OVER $500,STREET,False,False,1633,16.0,38.0,17.0,06,1133796.0,1925645.0,2018,05/04/2018 03:51:04 PM,41.952183017,-87.783565407,"(41.952183017, -87.783565407)"
588,12323536,JE178892,03/24/2021 10:56:00 PM,034XX W GRENSHAW ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1133,11.0,24.0,29.0,14,1153575.0,1894844.0,2021,03/31/2021 04:59:47 PM,41.867291128,-87.711677441,"(41.867291128, -87.711677441)"
589,3917015,HL288604,01/21/2005 09:00:00 AM,007XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,False,False,132,1.0,2.0,32.0,11,1177389.0,1897003.0,2005,02/28/2018 03:56:25 PM,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
590,10901652,JA213262,04/04/2017 03:35:00 PM,049XX N AVERS AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, GROUNDS",False,False,1712,17.0,39.0,14.0,26,1149820.0,1932619.0,2017,02/10/2018 03:50:01 PM,41.971022998,-87.724478132,"(41.971022998, -87.724478132)"
591,7410020,HS212724,03/17/2010 03:50:00 PM,081XX S PEORIA ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,613,6.0,21.0,71.0,08B,1171721.0,1850966.0,2010,02/10/2018 03:50:01 PM,41.746505465,-87.646348607,"(41.746505465, -87.646348607)"
592,11117316,JA469618,10/13/2017 12:00:00 PM,062XX S VERNON AVE,0460,BATTERY,SIMPLE,STREET,False,False,313,3.0,20.0,42.0,08B,1180323.0,1863755.0,2017,02/10/2018 03:50:01 PM,41.781407045,-87.614437392,"(41.781407045, -87.614437392)"
593,7732820,HS540159,09/29/2010 04:30:00 AM,011XX N ROCKWELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1311,12.0,1.0,24.0,07,1158865.0,1907303.0,2010,02/10/2018 03:50:01 PM,41.901373002,-87.691915146,"(41.901373002, -87.691915146)"
594,12176616,JD379960,09/25/2020 12:00:00 AM,039XX N SEELEY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1921,19.0,47.0,5.0,26,1161984.0,1926112.0,2020,10/02/2020 03:48:20 PM,41.952921549,-87.679932282,"(41.952921549, -87.679932282)"
595,3698339,HK800924,12/10/2004 12:35:00 PM,023XX W ADDISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,1913,19.0,47.0,5.0,14,1159926.0,1923844.0,2004,02/10/2018 03:50:01 PM,41.946740833,-87.687560431,"(41.946740833, -87.687560431)"
596,6358310,HP443832,07/10/2008 10:00:00 AM,007XX N KILBOURN AVE,0620,BURGLARY,UNLAWFUL ENTRY,GOVERNMENT BUILDING/PROPERTY,True,False,1111,11.0,28.0,23.0,05,1145853.0,1904607.0,2008,02/10/2018 03:50:01 PM,41.894231904,-87.739778427,"(41.894231904, -87.739778427)"
597,11517558,JB529518,10/30/2018 11:15:00 AM,063XX W MONTROSE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,False,False,1624,16.0,38.0,15.0,11,1133079.0,1928572.0,2018,11/29/2018 04:05:55 PM,41.9602276,-87.786132454,"(41.9602276, -87.786132454)"
598,7220013,HR635579,11/10/2009 12:01:00 AM,066XX S ROCKWELL ST,0810,THEFT,OVER $500,STREET,False,False,831,8.0,15.0,66.0,06,1160186.0,1860430.0,2009,02/28/2018 03:56:25 PM,41.772721039,-87.688355776,"(41.772721039, -87.688355776)"
599,1881263,G725609,12/02/2001 09:30:00 AM,017XX N KEDVALE AV,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,2534,25.0,,,17,1148405.0,1911348.0,2001,08/17/2015 03:03:40 PM,41.912681069,-87.730231574,"(41.912681069, -87.730231574)"
600,12154428,JD354061,08/29/2020 01:00:00 PM,047XX S ELLIS AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,False,False,222,2.0,4.0,39.0,11,1183713.0,1873888.0,2020,09/05/2020 03:49:09 PM,41.809134387,-87.601692846,"(41.809134387, -87.601692846)"
601,8254038,HT487922,09/08/2011 10:50:00 PM,037XX W ROOSEVELT RD,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),True,False,1011,10.0,24.0,29.0,08B,1151592.0,1894452.0,2011,02/10/2018 03:50:01 PM,41.86625461,-87.718967674,"(41.86625461, -87.718967674)"
602,3188258,HK194904,02/20/2004 08:00:00 PM,055XX W ROSEDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1621,16.0,45.0,11.0,08B,1138596.0,1938292.0,2004,02/28/2018 03:56:25 PM,41.98680165,-87.765612177,"(41.98680165, -87.765612177)"
603,4388692,HL682711,10/19/2005 10:00:00 AM,111XX S HERMOSA AVE,0810,THEFT,OVER $500,STREET,False,False,2212,22.0,19.0,75.0,06,1166108.0,1830493.0,2005,02/28/2018 03:56:25 PM,41.690445464,-87.667496181,"(41.690445464, -87.667496181)"
604,5838720,HN645098,10/13/2007 03:45:00 AM,015XX N KINGSBURY ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1822,18.0,32.0,8.0,08B,1169531.0,1910210.0,2007,02/28/2018 03:56:25 PM,41.909124467,-87.652653293,"(41.909124467, -87.652653293)"
605,10804130,JA102860,12/30/2016 03:00:00 PM,047XX N CUMBERLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,1614,16.0,36.0,76.0,11,1119318.0,1930525.0,2016,02/10/2018 03:50:01 PM,41.965816862,-87.836684095,"(41.965816862, -87.836684095)"
